Designator,Mid X,Mid Y,Layer,Rotation
Q1,123.685004,-43.374999,T,0.0
Q1,63.734999,-43.374999,T,0.0
Q2,243.585014,-259.175024,T,0.0
Q2,183.635009,-259.175024,T,0.0
Q2,123.685004,-259.175024,T,0.0
Q2,63.734999,-259.175024,T,0.0
Q2,243.585014,-217.185019,T,0.0
Q2,183.635009,-217.185019,T,0.0
Q2,123.685004,-217.185019,T,0.0
Q2,63.734999,-217.185019,T,0.0
Q2,243.585014,-175.195014,T,0.0
Q2,183.635009,-175.195014,T,0.0
Q2,123.685004,-175.195014,T,0.0
Q2,63.734999,-175.195014,T,0.0
Q2,243.585014,-133.205009,T,0.0
Q2,183.635009,-133.205009,T,0.0
Q2,123.685004,-133.205009,T,0.0
Q2,63.734999,-133.205009,T,0.0
Q2,243.585014,-91.215004,T,0.0
Q2,183.635009,-91.215004,T,0.0
Q2,123.685004,-91.215004,T,0.0
Q2,63.734999,-91.215004,T,0.0
Q2,243.585014,-49.224999,T,0.0
Q2,183.635009,-49.224999,T,0.0
Q2,123.685004,-49.224999,T,0.0
Q2,63.734999,-49.224999,T,0.0
Q3,243.585014,-270.335024,T,0.0
Q3,183.635009,-270.335024,T,0.0
Q3,123.685004,-270.335024,T,0.0
Q3,63.734999,-270.335024,T,0.0
Q3,243.585014,-228.345019,T,0.0
Q3,183.635009,-228.345019,T,0.0
Q3,123.685004,-228.345019,T,0.0
Q3,63.734999,-228.345019,T,0.0
Q3,243.585014,-186.355014,T,0.0
Q3,183.635009,-186.355014,T,0.0
Q3,123.685004,-186.355014,T,0.0
Q3,63.734999,-186.355014,T,0.0
Q3,243.585014,-144.365009,T,0.0
Q3,183.635009,-144.365009,T,0.0
Q3,123.685004,-144.365009,T,0.0
Q3,63.734999,-144.365009,T,0.0
Q3,243.585014,-102.375004,T,0.0
Q3,183.635009,-102.375004,T,0.0
Q3,123.685004,-102.375004,T,0.0
Q3,63.734999,-102.375004,T,0.0
Q3,243.585014,-60.384999,T,0.0
Q3,183.635009,-60.384999,T,0.0
Q3,123.685004,-60.384999,T,0.0
Q3,63.734999,-60.384999,T,0.0
Q4,243.585014,-276.185024,T,0.0
Q4,183.635009,-276.185024,T,0.0
Q4,123.685004,-276.185024,T,0.0
Q4,63.734999,-276.185024,T,0.0
Q4,243.585014,-234.195019,T,0.0
Q4,183.635009,-234.195019,T,0.0
Q4,123.685004,-234.195019,T,0.0
Q4,63.734999,-234.195019,T,0.0
Q4,243.585014,-192.205014,T,0.0
Q4,183.635009,-192.205014,T,0.0
Q4,123.685004,-192.205014,T,0.0
Q4,63.734999,-192.205014,T,0.0
Q4,243.585014,-150.215009,T,0.0
Q4,183.635009,-150.215009,T,0.0
Q4,123.685004,-150.215009,T,0.0
Q4,63.734999,-150.215009,T,0.0
Q4,243.585014,-108.225004,T,0.0
Q4,183.635009,-108.225004,T,0.0
Q4,123.685004,-108.225004,T,0.0
Q4,63.734999,-108.225004,T,0.0
Q4,243.585014,-66.234999,T,0.0
Q4,183.635009,-66.234999,T,0.0
Q4,123.685004,-66.234999,T,0.0
Q4,63.734999,-66.234999,T,0.0
Q5,235.965014,-260.945024,T,0.0
Q5,176.015009,-260.945024,T,0.0
Q5,116.065004,-260.945024,T,0.0
Q5,56.114999,-260.945024,T,0.0
Q5,235.965014,-218.955019,T,0.0
Q5,176.015009,-218.955019,T,0.0
Q5,116.065004,-218.955019,T,0.0
Q5,56.114999,-218.955019,T,0.0
Q5,235.965014,-176.965014,T,0.0
Q5,176.015009,-176.965014,T,0.0
Q5,116.065004,-176.965014,T,0.0
Q5,56.114999,-176.965014,T,0.0
Q5,235.965014,-134.975009,T,0.0
Q5,176.015009,-134.975009,T,0.0
Q5,116.065004,-134.975009,T,0.0
Q5,56.114999,-134.975009,T,0.0
Q5,235.965014,-92.985004,T,0.0
Q5,176.015009,-92.985004,T,0.0
Q5,116.065004,-92.985004,T,0.0
Q5,56.114999,-92.985004,T,0.0
Q5,235.965014,-50.994999,T,0.0
Q5,176.015009,-50.994999,T,0.0
Q5,116.065004,-50.994999,T,0.0
Q5,56.114999,-50.994999,T,0.0
Q6,235.965014,-267.295024,T,0.0
Q6,176.015009,-267.295024,T,0.0
Q6,116.065004,-267.295024,T,0.0
Q6,56.114999,-267.295024,T,0.0
Q6,235.965014,-225.305019,T,0.0
Q6,176.015009,-225.305019,T,0.0
Q6,116.065004,-225.305019,T,0.0
Q6,56.114999,-225.305019,T,0.0
Q6,235.965014,-183.315014,T,0.0
Q6,176.015009,-183.315014,T,0.0
Q6,116.065004,-183.315014,T,0.0
Q6,56.114999,-183.315014,T,0.0
Q6,235.965014,-141.325009,T,0.0
Q6,176.015009,-141.325009,T,0.0
Q6,116.065004,-141.325009,T,0.0
Q6,56.114999,-141.325009,T,0.0
Q6,235.965014,-99.335004,T,0.0
Q6,176.015009,-99.335004,T,0.0
Q6,116.065004,-99.335004,T,0.0
Q6,56.114999,-99.335004,T,0.0
Q6,235.965014,-57.344999,T,0.0
Q6,176.015009,-57.344999,T,0.0
Q6,116.065004,-57.344999,T,0.0
Q6,56.114999,-57.344999,T,0.0
R1,236.790014,-253.325024,T,0.0
R1,176.840009,-253.325024,T,0.0
R1,116.890004,-253.325024,T,0.0
R1,56.939999,-253.325024,T,0.0
R1,236.790014,-211.335019,T,0.0
R1,176.840009,-211.335019,T,0.0
R1,116.890004,-211.335019,T,0.0
R1,56.939999,-211.335019,T,0.0
R1,236.790014,-169.345014,T,0.0
R1,176.840009,-169.345014,T,0.0
R1,116.890004,-169.345014,T,0.0
R1,56.939999,-169.345014,T,0.0
R1,236.790014,-127.355009,T,0.0
R1,176.840009,-127.355009,T,0.0
R1,116.890004,-127.355009,T,0.0
R1,56.939999,-127.355009,T,0.0
R1,236.790014,-85.365004,T,0.0
R1,176.840009,-85.365004,T,0.0
R1,116.890004,-85.365004,T,0.0
R1,56.939999,-85.365004,T,0.0
R1,236.790014,-43.374999,T,0.0
R1,176.840009,-43.374999,T,0.0
R1,116.890004,-43.374999,T,0.0
R1,56.939999,-43.374999,T,0.0
R10,250.705014,-278.225024,T,0.0
R10,190.755009,-278.225024,T,0.0
R10,130.805004,-278.225024,T,0.0
R10,70.854999,-278.225024,T,0.0
R10,250.705014,-236.235019,T,0.0
R10,190.755009,-236.235019,T,0.0
R10,130.805004,-236.235019,T,0.0
R10,70.854999,-236.235019,T,0.0
R10,250.705014,-194.245014,T,0.0
R10,190.755009,-194.245014,T,0.0
R10,130.805004,-194.245014,T,0.0
R10,70.854999,-194.245014,T,0.0
R10,250.705014,-152.255009,T,0.0
R10,190.755009,-152.255009,T,0.0
R10,130.805004,-152.255009,T,0.0
R10,70.854999,-152.255009,T,0.0
R10,250.705014,-110.265004,T,0.0
R10,190.755009,-110.265004,T,0.0
R10,130.805004,-110.265004,T,0.0
R10,70.854999,-110.265004,T,0.0
R10,250.705014,-68.274999,T,0.0
R10,190.755009,-68.274999,T,0.0
R10,130.805004,-68.274999,T,0.0
R10,70.854999,-68.274999,T,0.0
R11,230.440014,-262.215024,T,0.0
R11,170.490009,-262.215024,T,0.0
R11,110.540004,-262.215024,T,0.0
R11,50.589999,-262.215024,T,0.0
R11,230.440014,-220.225019,T,0.0
R11,170.490009,-220.225019,T,0.0
R11,110.540004,-220.225019,T,0.0
R11,50.589999,-220.225019,T,0.0
R11,230.440014,-178.235014,T,0.0
R11,170.490009,-178.235014,T,0.0
R11,110.540004,-178.235014,T,0.0
R11,50.589999,-178.235014,T,0.0
R11,230.440014,-136.245009,T,0.0
R11,170.490009,-136.245009,T,0.0
R11,110.540004,-136.245009,T,0.0
R11,50.589999,-136.245009,T,0.0
R11,230.440014,-94.255004,T,0.0
R11,170.490009,-94.255004,T,0.0
R11,110.540004,-94.255004,T,0.0
R11,50.589999,-94.255004,T,0.0
R11,230.440014,-52.264999,T,0.0
R11,170.490009,-52.264999,T,0.0
R11,110.540004,-52.264999,T,0.0
R11,50.589999,-52.264999,T,0.0
R12,230.435014,-263.985024,T,0.0
R12,170.485009,-263.985024,T,0.0
R12,110.535004,-263.985024,T,0.0
R12,50.584999,-263.985024,T,0.0
R12,230.435014,-221.995019,T,0.0
R12,170.485009,-221.995019,T,0.0
R12,110.535004,-221.995019,T,0.0
R12,50.584999,-221.995019,T,0.0
R12,230.435014,-180.005014,T,0.0
R12,170.485009,-180.005014,T,0.0
R12,110.535004,-180.005014,T,0.0
R12,50.584999,-180.005014,T,0.0
R12,230.435014,-138.015009,T,0.0
R12,170.485009,-138.015009,T,0.0
R12,110.535004,-138.015009,T,0.0
R12,50.584999,-138.015009,T,0.0
R12,230.435014,-96.025004,T,0.0
R12,170.485009,-96.025004,T,0.0
R12,110.535004,-96.025004,T,0.0
R12,50.584999,-96.025004,T,0.0
R12,230.435014,-54.034999,T,0.0
R12,170.485009,-54.034999,T,0.0
R12,110.535004,-54.034999,T,0.0
R12,50.584999,-54.034999,T,0.0
R13,230.440014,-265.825024,T,0.0
R13,170.490009,-265.825024,T,0.0
R13,110.540004,-265.825024,T,0.0
R13,50.589999,-265.825024,T,0.0
R13,230.440014,-223.835019,T,0.0
R13,170.490009,-223.835019,T,0.0
R13,110.540004,-223.835019,T,0.0
R13,50.589999,-223.835019,T,0.0
R13,230.440014,-181.845014,T,0.0
R13,170.490009,-181.845014,T,0.0
R13,110.540004,-181.845014,T,0.0
R13,50.589999,-181.845014,T,0.0
R13,230.440014,-139.855009,T,0.0
R13,170.490009,-139.855009,T,0.0
R13,110.540004,-139.855009,T,0.0
R13,50.589999,-139.855009,T,0.0
R13,230.440014,-97.865004,T,0.0
R13,170.490009,-97.865004,T,0.0
R13,110.540004,-97.865004,T,0.0
R13,50.589999,-97.865004,T,0.0
R13,230.440014,-55.874999,T,0.0
R13,170.490009,-55.874999,T,0.0
R13,110.540004,-55.874999,T,0.0
R13,50.589999,-55.874999,T,0.0
R14,242.507514,-263.485024,T,0.0
R14,182.557509,-263.485024,T,0.0
R14,122.607504,-263.485024,T,0.0
R14,62.657499,-263.485024,T,0.0
R14,242.507514,-221.495019,T,0.0
R14,182.557509,-221.495019,T,0.0
R14,122.607504,-221.495019,T,0.0
R14,62.657499,-221.495019,T,0.0
R14,242.507514,-179.505014,T,0.0
R14,182.557509,-179.505014,T,0.0
R14,122.607504,-179.505014,T,0.0
R14,62.657499,-179.505014,T,0.0
R14,242.507514,-137.515009,T,0.0
R14,182.557509,-137.515009,T,0.0
R14,122.607504,-137.515009,T,0.0
R14,62.657499,-137.515009,T,0.0
R14,242.507514,-95.525004,T,0.0
R14,182.557509,-95.525004,T,0.0
R14,122.607504,-95.525004,T,0.0
R14,62.657499,-95.525004,T,0.0
R14,242.507514,-53.534999,T,0.0
R14,182.557509,-53.534999,T,0.0
R14,122.607504,-53.534999,T,0.0
R14,62.657499,-53.534999,T,0.0
R15,242.507514,-266.025024,T,0.0
R15,182.557509,-266.025024,T,0.0
R15,122.607504,-266.025024,T,0.0
R15,62.657499,-266.025024,T,0.0
R15,242.507514,-224.035019,T,0.0
R15,182.557509,-224.035019,T,0.0
R15,122.607504,-224.035019,T,0.0
R15,62.657499,-224.035019,T,0.0
R15,242.507514,-182.045014,T,0.0
R15,182.557509,-182.045014,T,0.0
R15,122.607504,-182.045014,T,0.0
R15,62.657499,-182.045014,T,0.0
R15,242.507514,-140.055009,T,0.0
R15,182.557509,-140.055009,T,0.0
R15,122.607504,-140.055009,T,0.0
R15,62.657499,-140.055009,T,0.0
R15,242.507514,-98.065004,T,0.0
R15,182.557509,-98.065004,T,0.0
R15,122.607504,-98.065004,T,0.0
R15,62.657499,-98.065004,T,0.0
R15,242.507514,-56.074999,T,0.0
R15,182.557509,-56.074999,T,0.0
R15,122.607504,-56.074999,T,0.0
R15,62.657499,-56.074999,T,0.0
R16,230.440014,-277.455024,T,270.0
R16,170.490009,-277.455024,T,270.0
R16,110.540004,-277.455024,T,270.0
R16,50.589999,-277.455024,T,270.0
R16,230.440014,-235.465019,T,270.0
R16,170.490009,-235.465019,T,270.0
R16,110.540004,-235.465019,T,270.0
R16,50.589999,-235.465019,T,270.0
R16,230.440014,-193.475014,T,270.0
R16,170.490009,-193.475014,T,270.0
R16,110.540004,-193.475014,T,270.0
R16,50.589999,-193.475014,T,270.0
R16,230.440014,-151.485009,T,270.0
R16,170.490009,-151.485009,T,270.0
R16,110.540004,-151.485009,T,270.0
R16,50.589999,-151.485009,T,270.0
R16,230.440014,-109.495004,T,270.0
R16,170.490009,-109.495004,T,270.0
R16,110.540004,-109.495004,T,270.0
R16,50.589999,-109.495004,T,270.0
R16,230.440014,-67.504999,T,270.0
R16,170.490009,-67.504999,T,270.0
R16,110.540004,-67.504999,T,270.0
R16,50.589999,-67.504999,T,270.0
R17,232.155014,-277.455024,T,270.0
R17,172.205009,-277.455024,T,270.0
R17,112.255004,-277.455024,T,270.0
R17,52.304999,-277.455024,T,270.0
R17,232.155014,-235.465019,T,270.0
R17,172.205009,-235.465019,T,270.0
R17,112.255004,-235.465019,T,270.0
R17,52.304999,-235.465019,T,270.0
R17,232.155014,-193.475014,T,270.0
R17,172.205009,-193.475014,T,270.0
R17,112.255004,-193.475014,T,270.0
R17,52.304999,-193.475014,T,270.0
R17,232.155014,-151.485009,T,270.0
R17,172.205009,-151.485009,T,270.0
R17,112.255004,-151.485009,T,270.0
R17,52.304999,-151.485009,T,270.0
R17,232.155014,-109.495004,T,270.0
R17,172.205009,-109.495004,T,270.0
R17,112.255004,-109.495004,T,270.0
R17,52.304999,-109.495004,T,270.0
R17,232.155014,-67.504999,T,270.0
R17,172.205009,-67.504999,T,270.0
R17,112.255004,-67.504999,T,270.0
R17,52.304999,-67.504999,T,270.0
R18,235.665014,-277.455024,T,270.0
R18,175.715009,-277.455024,T,270.0
R18,115.765004,-277.455024,T,270.0
R18,55.814999,-277.455024,T,270.0
R18,235.665014,-235.465019,T,270.0
R18,175.715009,-235.465019,T,270.0
R18,115.765004,-235.465019,T,270.0
R18,55.814999,-235.465019,T,270.0
R18,235.665014,-193.475014,T,270.0
R18,175.715009,-193.475014,T,270.0
R18,115.765004,-193.475014,T,270.0
R18,55.814999,-193.475014,T,270.0
R18,235.665014,-151.485009,T,270.0
R18,175.715009,-151.485009,T,270.0
R18,115.765004,-151.485009,T,270.0
R18,55.814999,-151.485009,T,270.0
R18,235.665014,-109.495004,T,270.0
R18,175.715009,-109.495004,T,270.0
R18,115.765004,-109.495004,T,270.0
R18,55.814999,-109.495004,T,270.0
R18,235.665014,-67.504999,T,270.0
R18,175.715009,-67.504999,T,270.0
R18,115.765004,-67.504999,T,270.0
R18,55.814999,-67.504999,T,270.0
R19,230.440014,-254.595024,T,0.0
R19,170.490009,-254.595024,T,0.0
R19,110.540004,-254.595024,T,0.0
R19,50.589999,-254.595024,T,0.0
R19,230.440014,-212.605019,T,0.0
R19,170.490009,-212.605019,T,0.0
R19,110.540004,-212.605019,T,0.0
R19,50.589999,-212.605019,T,0.0
R19,230.440014,-170.615014,T,0.0
R19,170.490009,-170.615014,T,0.0
R19,110.540004,-170.615014,T,0.0
R19,50.589999,-170.615014,T,0.0
R19,230.440014,-128.625009,T,0.0
R19,170.490009,-128.625009,T,0.0
R19,110.540004,-128.625009,T,0.0
R19,50.589999,-128.625009,T,0.0
R19,230.440014,-86.635004,T,0.0
R19,170.490009,-86.635004,T,0.0
R19,110.540004,-86.635004,T,0.0
R19,50.589999,-86.635004,T,0.0
R19,230.440014,-44.644999,T,0.0
R19,170.490009,-44.644999,T,0.0
R19,110.540004,-44.644999,T,0.0
R19,50.589999,-44.644999,T,0.0
R2,236.790014,-255.095024,T,0.0
R2,176.840009,-255.095024,T,0.0
R2,116.890004,-255.095024,T,0.0
R2,56.939999,-255.095024,T,0.0
R2,236.790014,-213.105019,T,0.0
R2,176.840009,-213.105019,T,0.0
R2,116.890004,-213.105019,T,0.0
R2,56.939999,-213.105019,T,0.0
R2,236.790014,-171.115014,T,0.0
R2,176.840009,-171.115014,T,0.0
R2,116.890004,-171.115014,T,0.0
R2,56.939999,-171.115014,T,0.0
R2,236.790014,-129.125009,T,0.0
R2,176.840009,-129.125009,T,0.0
R2,116.890004,-129.125009,T,0.0
R2,56.939999,-129.125009,T,0.0
R2,236.790014,-87.135004,T,0.0
R2,176.840009,-87.135004,T,0.0
R2,116.890004,-87.135004,T,0.0
R2,56.939999,-87.135004,T,0.0
R2,236.790014,-45.144999,T,0.0
R2,176.840009,-45.144999,T,0.0
R2,116.890004,-45.144999,T,0.0
R2,56.939999,-45.144999,T,0.0
R20,230.440014,-253.325024,T,0.0
R20,170.490009,-253.325024,T,0.0
R20,110.540004,-253.325024,T,0.0
R20,50.589999,-253.325024,T,0.0
R20,230.440014,-211.335019,T,0.0
R20,170.490009,-211.335019,T,0.0
R20,110.540004,-211.335019,T,0.0
R20,50.589999,-211.335019,T,0.0
R20,230.440014,-169.345014,T,0.0
R20,170.490009,-169.345014,T,0.0
R20,110.540004,-169.345014,T,0.0
R20,50.589999,-169.345014,T,0.0
R20,230.440014,-127.355009,T,0.0
R20,170.490009,-127.355009,T,0.0
R20,110.540004,-127.355009,T,0.0
R20,50.589999,-127.355009,T,0.0
R20,230.440014,-85.365004,T,0.0
R20,170.490009,-85.365004,T,0.0
R20,110.540004,-85.365004,T,0.0
R20,50.589999,-85.365004,T,0.0
R20,230.440014,-43.374999,T,0.0
R20,170.490009,-43.374999,T,0.0
R20,110.540004,-43.374999,T,0.0
R20,50.589999,-43.374999,T,0.0
R21,211.390014,-272.775024,T,0.0
R21,151.440009,-272.775024,T,0.0
R21,91.490004,-272.775024,T,0.0
R21,31.539999,-272.775024,T,0.0
R21,211.390014,-230.785019,T,0.0
R21,151.440009,-230.785019,T,0.0
R21,91.490004,-230.785019,T,0.0
R21,31.539999,-230.785019,T,0.0
R21,211.390014,-188.795014,T,0.0
R21,151.440009,-188.795014,T,0.0
R21,91.490004,-188.795014,T,0.0
R21,31.539999,-188.795014,T,0.0
R21,211.390014,-146.805009,T,0.0
R21,151.440009,-146.805009,T,0.0
R21,91.490004,-146.805009,T,0.0
R21,31.539999,-146.805009,T,0.0
R21,211.390014,-104.815004,T,0.0
R21,151.440009,-104.815004,T,0.0
R21,91.490004,-104.815004,T,0.0
R21,31.539999,-104.815004,T,0.0
R21,211.390014,-62.824999,T,0.0
R21,151.440009,-62.824999,T,0.0
R21,91.490004,-62.824999,T,0.0
R21,31.539999,-62.824999,T,0.0
R22,211.390014,-271.105024,T,0.0
R22,151.440009,-271.105024,T,0.0
R22,91.490004,-271.105024,T,0.0
R22,31.539999,-271.105024,T,0.0
R22,211.390014,-229.115019,T,0.0
R22,151.440009,-229.115019,T,0.0
R22,91.490004,-229.115019,T,0.0
R22,31.539999,-229.115019,T,0.0
R22,211.390014,-187.125014,T,0.0
R22,151.440009,-187.125014,T,0.0
R22,91.490004,-187.125014,T,0.0
R22,31.539999,-187.125014,T,0.0
R22,211.390014,-145.135009,T,0.0
R22,151.440009,-145.135009,T,0.0
R22,91.490004,-145.135009,T,0.0
R22,31.539999,-145.135009,T,0.0
R22,211.390014,-103.145004,T,0.0
R22,151.440009,-103.145004,T,0.0
R22,91.490004,-103.145004,T,0.0
R22,31.539999,-103.145004,T,0.0
R22,211.390014,-61.154999,T,0.0
R22,151.440009,-61.154999,T,0.0
R22,91.490004,-61.154999,T,0.0
R22,31.539999,-61.154999,T,0.0
R23,211.390014,-274.445024,T,0.0
R23,151.440009,-274.445024,T,0.0
R23,91.490004,-274.445024,T,0.0
R23,31.539999,-274.445024,T,0.0
R23,211.390014,-232.455019,T,0.0
R23,151.440009,-232.455019,T,0.0
R23,91.490004,-232.455019,T,0.0
R23,31.539999,-232.455019,T,0.0
R23,211.390014,-190.465014,T,0.0
R23,151.440009,-190.465014,T,0.0
R23,91.490004,-190.465014,T,0.0
R23,31.539999,-190.465014,T,0.0
R23,211.390014,-148.475009,T,0.0
R23,151.440009,-148.475009,T,0.0
R23,91.490004,-148.475009,T,0.0
R23,31.539999,-148.475009,T,0.0
R23,211.390014,-106.485004,T,0.0
R23,151.440009,-106.485004,T,0.0
R23,91.490004,-106.485004,T,0.0
R23,31.539999,-106.485004,T,0.0
R23,211.390014,-64.494999,T,0.0
R23,151.440009,-64.494999,T,0.0
R23,91.490004,-64.494999,T,0.0
R23,31.539999,-64.494999,T,0.0
R24,215.200014,-271.105024,T,0.0
R24,155.250009,-271.105024,T,0.0
R24,95.300004,-271.105024,T,0.0
R24,35.349999,-271.105024,T,0.0
R24,215.200014,-229.115019,T,0.0
R24,155.250009,-229.115019,T,0.0
R24,95.300004,-229.115019,T,0.0
R24,35.349999,-229.115019,T,0.0
R24,215.200014,-187.125014,T,0.0
R24,155.250009,-187.125014,T,0.0
R24,95.300004,-187.125014,T,0.0
R24,35.349999,-187.125014,T,0.0
R24,215.200014,-145.135009,T,0.0
R24,155.250009,-145.135009,T,0.0
R24,95.300004,-145.135009,T,0.0
R24,35.349999,-145.135009,T,0.0
R24,215.200014,-103.145004,T,0.0
R24,155.250009,-103.145004,T,0.0
R24,95.300004,-103.145004,T,0.0
R24,35.349999,-103.145004,T,0.0
R24,215.200014,-61.154999,T,0.0
R24,155.250009,-61.154999,T,0.0
R24,95.300004,-61.154999,T,0.0
R24,35.349999,-61.154999,T,0.0
R25,219.010014,-276.185024,T,180.0
R25,159.060009,-276.185024,T,180.0
R25,99.110004,-276.185024,T,180.0
R25,39.159999,-276.185024,T,180.0
R25,219.010014,-234.195019,T,180.0
R25,159.060009,-234.195019,T,180.0
R25,99.110004,-234.195019,T,180.0
R25,39.159999,-234.195019,T,180.0
R25,219.010014,-192.205014,T,180.0
R25,159.060009,-192.205014,T,180.0
R25,99.110004,-192.205014,T,180.0
R25,39.159999,-192.205014,T,180.0
R25,219.010014,-150.215009,T,180.0
R25,159.060009,-150.215009,T,180.0
R25,99.110004,-150.215009,T,180.0
R25,39.159999,-150.215009,T,180.0
R25,219.010014,-108.225004,T,180.0
R25,159.060009,-108.225004,T,180.0
R25,99.110004,-108.225004,T,180.0
R25,39.159999,-108.225004,T,180.0
R25,219.010014,-66.234999,T,180.0
R25,159.060009,-66.234999,T,180.0
R25,99.110004,-66.234999,T,180.0
R25,39.159999,-66.234999,T,180.0
R26,211.390014,-276.185024,T,0.0
R26,151.440009,-276.185024,T,0.0
R26,91.490004,-276.185024,T,0.0
R26,31.539999,-276.185024,T,0.0
R26,211.390014,-234.195019,T,0.0
R26,151.440009,-234.195019,T,0.0
R26,91.490004,-234.195019,T,0.0
R26,31.539999,-234.195019,T,0.0
R26,211.390014,-192.205014,T,0.0
R26,151.440009,-192.205014,T,0.0
R26,91.490004,-192.205014,T,0.0
R26,31.539999,-192.205014,T,0.0
R26,211.390014,-150.215009,T,0.0
R26,151.440009,-150.215009,T,0.0
R26,91.490004,-150.215009,T,0.0
R26,31.539999,-150.215009,T,0.0
R26,211.390014,-108.225004,T,0.0
R26,151.440009,-108.225004,T,0.0
R26,91.490004,-108.225004,T,0.0
R26,31.539999,-108.225004,T,0.0
R26,211.390014,-66.234999,T,0.0
R26,151.440009,-66.234999,T,0.0
R26,91.490004,-66.234999,T,0.0
R26,31.539999,-66.234999,T,0.0
R3,236.790014,-256.835024,T,0.0
R3,176.840009,-256.835024,T,0.0
R3,116.890004,-256.835024,T,0.0
R3,56.939999,-256.835024,T,0.0
R3,236.790014,-214.845019,T,0.0
R3,176.840009,-214.845019,T,0.0
R3,116.890004,-214.845019,T,0.0
R3,56.939999,-214.845019,T,0.0
R3,236.790014,-172.855014,T,0.0
R3,176.840009,-172.855014,T,0.0
R3,116.890004,-172.855014,T,0.0
R3,56.939999,-172.855014,T,0.0
R3,236.790014,-130.865009,T,0.0
R3,176.840009,-130.865009,T,0.0
R3,116.890004,-130.865009,T,0.0
R3,56.939999,-130.865009,T,0.0
R3,236.790014,-88.875004,T,0.0
R3,176.840009,-88.875004,T,0.0
R3,116.890004,-88.875004,T,0.0
R3,56.939999,-88.875004,T,0.0
R3,236.790014,-46.884999,T,0.0
R3,176.840009,-46.884999,T,0.0
R3,116.890004,-46.884999,T,0.0
R3,56.939999,-46.884999,T,0.0
R4,236.785014,-271.375024,T,0.0
R4,176.835009,-271.375024,T,0.0
R4,116.885004,-271.375024,T,0.0
R4,56.934999,-271.375024,T,0.0
R4,236.785014,-229.385019,T,0.0
R4,176.835009,-229.385019,T,0.0
R4,116.885004,-229.385019,T,0.0
R4,56.934999,-229.385019,T,0.0
R4,236.785014,-187.395014,T,0.0
R4,176.835009,-187.395014,T,0.0
R4,116.885004,-187.395014,T,0.0
R4,56.934999,-187.395014,T,0.0
R4,236.785014,-145.405009,T,0.0
R4,176.835009,-145.405009,T,0.0
R4,116.885004,-145.405009,T,0.0
R4,56.934999,-145.405009,T,0.0
R4,236.785014,-103.415004,T,0.0
R4,176.835009,-103.415004,T,0.0
R4,116.885004,-103.415004,T,0.0
R4,56.934999,-103.415004,T,0.0
R4,236.785014,-61.424999,T,0.0
R4,176.835009,-61.424999,T,0.0
R4,116.885004,-61.424999,T,0.0
R4,56.934999,-61.424999,T,0.0
R5,236.790014,-273.145024,T,0.0
R5,176.840009,-273.145024,T,0.0
R5,116.890004,-273.145024,T,0.0
R5,56.939999,-273.145024,T,0.0
R5,236.790014,-231.155019,T,0.0
R5,176.840009,-231.155019,T,0.0
R5,116.890004,-231.155019,T,0.0
R5,56.939999,-231.155019,T,0.0
R5,236.790014,-189.165014,T,0.0
R5,176.840009,-189.165014,T,0.0
R5,116.890004,-189.165014,T,0.0
R5,56.939999,-189.165014,T,0.0
R5,236.790014,-147.175009,T,0.0
R5,176.840009,-147.175009,T,0.0
R5,116.890004,-147.175009,T,0.0
R5,56.939999,-147.175009,T,0.0
R5,236.790014,-105.185004,T,0.0
R5,176.840009,-105.185004,T,0.0
R5,116.890004,-105.185004,T,0.0
R5,56.939999,-105.185004,T,0.0
R5,236.790014,-63.194999,T,0.0
R5,176.840009,-63.194999,T,0.0
R5,116.890004,-63.194999,T,0.0
R5,56.939999,-63.194999,T,0.0
R6,236.785014,-274.915024,T,0.0
R6,176.835009,-274.915024,T,0.0
R6,116.885004,-274.915024,T,0.0
R6,56.934999,-274.915024,T,0.0
R6,236.785014,-232.925019,T,0.0
R6,176.835009,-232.925019,T,0.0
R6,116.885004,-232.925019,T,0.0
R6,56.934999,-232.925019,T,0.0
R6,236.785014,-190.935014,T,0.0
R6,176.835009,-190.935014,T,0.0
R6,116.885004,-190.935014,T,0.0
R6,56.934999,-190.935014,T,0.0
R6,236.785014,-148.945009,T,0.0
R6,176.835009,-148.945009,T,0.0
R6,116.885004,-148.945009,T,0.0
R6,56.934999,-148.945009,T,0.0
R6,236.785014,-106.955004,T,0.0
R6,176.835009,-106.955004,T,0.0
R6,116.885004,-106.955004,T,0.0
R6,56.934999,-106.955004,T,0.0
R6,236.785014,-64.964999,T,0.0
R6,176.835009,-64.964999,T,0.0
R6,116.885004,-64.964999,T,0.0
R6,56.934999,-64.964999,T,0.0
R7,250.627514,-250.785024,T,0.0
R7,190.677509,-250.785024,T,0.0
R7,130.727504,-250.785024,T,0.0
R7,70.777499,-250.785024,T,0.0
R7,250.627514,-208.795019,T,0.0
R7,190.677509,-208.795019,T,0.0
R7,130.727504,-208.795019,T,0.0
R7,70.777499,-208.795019,T,0.0
R7,250.627514,-166.805014,T,0.0
R7,190.677509,-166.805014,T,0.0
R7,130.727504,-166.805014,T,0.0
R7,70.777499,-166.805014,T,0.0
R7,250.627514,-124.815009,T,0.0
R7,190.677509,-124.815009,T,0.0
R7,130.727504,-124.815009,T,0.0
R7,70.777499,-124.815009,T,0.0
R7,250.627514,-82.825004,T,0.0
R7,190.677509,-82.825004,T,0.0
